id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,height,stories,year_compl,prjarea,singfamhu,smmultifam,lgmultifam,hu,gqpop,rptdemp,commsf,hotelrms,onsitepark,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,latitude,longitude,mixed_use,created_at,updated_at,municipal,devlper,yrcomp_est,units_1bd,units_2bd,units_3bd,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,headqtrs,park_type,publicsqft,unknownhu,aff_unknown,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,mepa_id,traffic_count_data,mepa_id_present,traffic_count_data_present
4121,1,false,false,false,false,false,false,Massachusetts General Hospital - Building for 3rd Century,completed," 150 new acute and critical care beds, an expansion of the Emergency Department and Radiation Oncology, relocation and expansion of the sterile processing department, and a platform for procedural services and a new dock/receiving area.",,245-337 Charles St,MA,"=""02114""",,,2015,,,,,0,150,,0,,,500000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3626912810438,-71.0696729281884,false,2015-11-13 16:32:30 UTC,2018-04-24 22:55:43 UTC,Boston,,false,,,,,,,,,false,,,,,,M_235543_901496,2017,Metropolitan Area Planning Council,Suffolk,West End,"[""Rapid Transit: Charles/Mgh""]",,,,
3540,1,false,false,false,false,false,false,250 Boylston Street - RM Bradlee Bldg,completed," Adaptive re-use of existing office building into 8 to 10 luxury condominium units, with  ground floor retail facing Boylston and subsurface parking. (Article 80, Small project review) Jfitzgerald_BRA",,250 Boylston Street,MA,"=""02116""",,,2001,,,,8,8,0,3,0,0,10,10100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3518850927764,-71.0692290863306,false,2012-08-22 04:00:00 UTC,2018-04-24 23:00:05 UTC,Boston,"Conservatory Lab Charter School Foundation, Inc",false,,,,,,,,,false,underground,,,,,M_235491_900244,2017,Metropolitan Area Planning Council,Suffolk,Downtown,"[""Rapid Transit: Arlington""]",,,,
4676,483,false,false,false,false,false,false,18 Robert st,completed,"18 Robert ST, 14 UNITS",,18 Robert Street,MA,"=""02131""",,,2015,,0,0,12,12,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.287437,-71.132841,false,2019-04-08 21:07:15 UTC,2019-04-08 21:07:15 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_230290_893063,,Metropolitan Area Planning Council,Suffolk,Roslindale,"[""Commuter Rail: Roslindale Village""]",,,,
4195,362,false,false,false,false,false,false,Peterborough Apartments,completed,New 20 residential 2BR units with 3 designated affordable. Contains a basement garage and an office space. ,,16-20 Peterborough Street,MA,"=""02215""",58,5,2017,27159,0,0,20,20,0,,0,0,12,6000000,0.0,0.0,,,0.0,0.0,0.0,0.0,42.343999,-71.095803,false,2018-05-09 18:30:56 UTC,2018-05-09 18:30:58 UTC,Boston,Betterbuilt Enterprises LLC,false,,20,,3,0,0,0,0,false,underground,0,,3,,,,Metropolitan Area Planning Council,Suffolk,Fenway,"[""Rapid Transit: Kenmore""]",,,,
2026,1,true,false,false,false,false,false,5 Washington Street,planning,"5 Washington Square, LLC proposes to construct approximately 131,500 square feet of gross floor area in a five-story residential building that includes approximately 108 units and approximately 12,500 square feet of ground floor retail. The project will set aside 1,000 square feet of retail for a local business at a discounted rate",,5 Washington Street,MA,"=""02446""",70,5,2021,131500,0,0,108,108,0,,12500,,104,41000000,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.3424550212014,-71.1400446400315,true,2014-12-09 16:35:30 UTC,2020-01-10 14:40:47 UTC,Boston,"Stop & Shop Supermarket Companies, LLC",false,,,,18,,,18,,false,garage,,,,,M_229661_899169,2017,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Rapid Transit: Washington Street Glx""]",,,,
6592,823,false,false,false,false,false,false,1420 Dorchester Ave,planning,"Erect a new mixed-use building consisting of 41 dwelling units and approximately 2,000 square feet of ground-floor commercial space, with a below-grade garage for 33 motor vehicles.",https://www.bostonplans.org/projects/development-projects/1420-dorchester-avenue,Dorchester Avenue,MA,"=""02122""",,,2025,,0,0,41,41,,,2000,0,33,,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3024812369446,-71.0593535467395,false,2023-05-09 17:14:31 UTC,2023-05-09 17:14:31 UTC,Boston,,false,,,,5,,,,,false,,0,,5,0,M_236348_894770,,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Rapid Transit: Fields Corner""]",,,false,false
5062,566,false,false,false,false,false,false,400 Dorchester Street,completed,"35 new residential apartments, primarily market rate, with 6 affordable units and a monetary contribution to the City’s IDP fund in accordance with the City’s Inclusionary Development Policy, and approximately 3,165 square feet of ground-floor commercial space intended include a future restaurant.",http://www.bostonplans.org/projects/development-projects/400-dorchester-street,399 Dorchester Street,MA,"=""02127""",,6,2021,,0,0,35,35,0,,2535,0,0,6500000,2535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3299531829834,-71.0566860778363,false,2020-01-30 17:58:34 UTC,2022-04-07 18:34:16 UTC,Boston,David Winick & David Matteo,false,,,,6,0,0,6,0,false,,0,,0,,M_236534_897813,,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Andrew""]",,,false,false
5063,566,false,false,false,false,false,false,603 Dorchester Ave,planning,new six-story building containing 24 apartments and a ground-floor restaurant.,http://www.bostonplans.org/projects/development-projects/603-dorchester-avenue,2 Boston Street,MA,"=""02127""",,6,2030,,0,0,24,24,,,2012,,,6250000,2012.0,,,,,,,,42.3290043250675,-71.0571031229052,false,2020-01-30 18:01:54 UTC,2022-04-07 18:34:46 UTC,Boston,,true,24,,,4,,,4,,false,,,,,,M_236501_897710,,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Andrew""]",,,false,false
4677,483,false,false,false,false,false,false,345 D STREET,completed,345 D STREET12 UNITS,,345 D Street,MA,"=""02127""",,,2014,,0,0,14,14,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.340457,-71.048541,false,2019-04-08 21:20:44 UTC,2019-04-08 21:20:44 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_237201_898982,,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Broadway""]",,,,
2835,1,false,false,false,false,false,false,38-42 Hyde Park Ave,completed,3-story mixed use building with six apartments and ground floor retail at 38-42 Hyde Park Ave. All apartments will be three bedrooms.,,40 Hyde Park Avenue,MA,"=""02130""",,3,2017,,0,6,0,6,0,,1000,0,,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.298848447507,-71.1139858152179,false,2016-02-02 21:15:15 UTC,2020-02-14 15:12:30 UTC,Boston,,false,,,6,0,0,0,0,0,false,,0,,,,M_231831_894334,2017,Metropolitan Area Planning Council,Suffolk,Jamaica Plain,"[""Rapid Transit: Forest Hills""]",,,,
4239,242,false,false,false,false,false,false,Boston College- 2150 Commonwealth Ave Residence Hall,completed,BC Residence Hall,,2150 Commonwealth Avenue,MA,"=""02135""",,,2016,,0,0,0,0,490,,0,0,,82000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3392830655587,-71.1649628050157,false,2018-07-23 17:59:47 UTC,2018-07-23 17:59:47 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_227599_898818,,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Rapid Transit: Boston College""]",,,,
4240,242,false,false,false,false,false,false,Northeastern University Columbus Avenue Student Housing - Lightview,completed,"21-story tower, containing 221 student housing units with 812 beds and 3,000 sqft of ground floor retail. Mix of 2 and 4 bedrooms",,716 Columbus Avenue,MA,"=""02120""",,21,2019,320000,0,0,0,0,812,,3000,0,,160000000,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3375448839736,-71.0852308850061,true,2018-07-23 19:34:33 UTC,2019-12-06 17:38:32 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_234186_898649,,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Ruggles""]",,,,
4678,483,false,false,false,false,false,false,Quincy Commons 202,completed,40 units,,278 Blue Hill Avenue,MA,"=""02125""",,,2015,,0,0,40,40,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.314774,-71.078457,false,2019-04-10 18:59:27 UTC,2019-04-10 18:59:27 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,0,0,M_234772_896102,,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""MBTA Key Bus Route: 28"", ""MBTA Key Bus Route: 22"", ""MBTA Key Bus Route: 23"", ""MBTA Key Bus Route: 32""]",,,,
4679,483,false,false,false,false,false,false,109 Mount Pleasant Av,completed,8 units,,109 Mount Pleasant Avenue,MA,"=""02119""",,,2014,,0,0,8,8,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.324907,-71.077291,false,2019-04-10 19:01:49 UTC,2019-04-10 19:01:49 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_234836_897239,,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Dudley Square""]",,,,
4680,483,false,false,false,false,false,false,125 Condor Street,completed,7 units ,,129 Condor Street,MA,"=""02128""",,,2015,,0,0,7,7,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3824149453908,-71.0354519548069,false,2019-04-10 19:03:33 UTC,2019-04-10 19:03:33 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_238255_903648,,Metropolitan Area Planning Council,Suffolk,East Boston,"[""MBTA Key Bus Route: 116"", ""MBTA Key Bus Route: 117""]",,,,
4219,362,false,false,false,false,false,false,Harvard District Energy Facility,completed,"Upcoming three-story, 58,275-square-foot energy facility that will supply Harvard University’s development of the 140-acre Allston Landing rail yard with electricity and hot/cold water. Buildings the facility will supply with energy include the upcoming Harvard University Science and Engineering Complex and Harvard Enterprise Research Complex. The programed square footage of this facility is only 3,000 square feet.",,90 Western Avenue,MA,"=""02134""",63,3,2020,58275,0,0,0,0,0,,3000,0,5,,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,42.3621819278918,-71.120292426153,false,2018-05-09 19:37:07 UTC,2020-06-02 17:39:37 UTC,Boston,Harvard,false,,,,0,0,0,0,0,false,,0,0,0,,M_231271_901382,,Metropolitan Area Planning Council,Suffolk,Allston,"[""MBTA Key Bus Route: 66""]",,,,
4682,483,false,false,false,false,false,false,12 Carpenter,completed,6 units,,Carpenter Street,MA,,,,2013,,0,6,0,6,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3290290806916,-71.0561594459806,false,2019-04-10 19:31:11 UTC,2019-04-10 19:31:11 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,0,0,0,M_236583_897708,,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Andrew""]",,,,
5007,566,true,false,true,false,false,false,J.J. Carroll Redevelopment,in_construction,"The Proposed Project includes the demolition of the existing buildings and construction of a new six-story building containing approximately 180,000 square feet with 142 residential units, an approximately 11,000 square foot Program for an All-Inclusive Care for the Elderly (PACE) Center, and ground floor ""Village Center"". The Village Center will primarily be common space included in the residential square footage such as a multi-purpose room, Resident Service Coordinator offices, lobby, marketing/leasing office, and potentially a small resale shop and salon for residents. The ground floor will also contain approximately 1,200 square feet of commercial space, which is envisioned as a convenience store with fresh foods that would primarily serve the Proponent's staff, its residents and would also be open to the broader community. Approximately 70 parking spaces are proposed -41 in a parking garage and 29 surface parking spaces.",http://www.bostonplans.org/projects/development-projects/j-j-carroll-redevelopment,18 Ledgemere Road,MA,"=""02135""",,6,2027,,0,0,142,142,0,,1200,0,70,,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3430128310347,-71.1524508809722,true,2020-01-10 16:03:37 UTC,2022-11-18 17:05:18 UTC,Boston,2Life Development Inc.,true,,,,142,0,0,0,142,false,,0,,0,,M_228656_899207,,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Rapid Transit: Chiswick Road""]",,,false,false
606,362,false,false,false,false,false,false,Harvard ArtLab,completed,"9,000 sf space for arts including film, theatre, dance and media. Harvard,  located at Barrys Corner, the intersection of North Harvard Street and Western Avenue in AllstonIntended art space for Harvard faculty, students and artists to explore possibilities in arts innovation, sensory experience and social cognition.",,160 North Harvard Street,MA,"=""02134""",,1,2019,9000,0,0,0,0,0,,9000,0,0,,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,42.3636301760549,-71.1287298302575,false,2018-04-24 19:36:29 UTC,2020-01-02 15:13:55 UTC,Boston,Harvard,false,,,,0,0,0,0,0,false,,0,,,,M_230683_901569,2017,Metropolitan Area Planning Council,Suffolk,Allston,"[""MBTA Key Bus Route: 66""]",,,,
189,1,true,false,false,false,false,true,Bruce C. Bolling Municipal Building,completed," New 200,000SF headquartersbuilding for Boston Public Schools, which will house over 500 employees.  It will include 20,000SF of street-level retail space, as well as open space to showcase student work, school events, and host community gatherings. The Bruce C. Bolling Municipal Building is slated to open in the first quarter of 2015.",http://www.env.state.ma.us/mepa/mepadocs/2012/050912em/nps/enf/14901.pdf,2300 Washington St,MA,"=""02119""",,,2015,,0,0,0,0,0,,200000,0,,115000000,20000.0,0.0,0.0,0.0,0.0,180000.0,0.0,0.0,42.3301489240614,-71.0836630356336,true,2014-12-04 16:04:45 UTC,2018-07-20 19:23:32 UTC,Boston,,false,,,,0,0,0,0,0,true,,0,,,,M_234312_897822,2017,Metropolitan Area Planning Council,Suffolk,Roxbury,"[""Rapid Transit: Dudley Square""]",,,,
4004,1,true,false,false,false,false,false,MetroMark Apartments (3611 Washington Street),completed,"35 studios108 one-bedrooms86 two-bedrooms14 three-bedroom unitsFitness facility, yoga studio, dog park and grooming room, club room, library, entertainment room, roof deck. Transit-oriented mixed-use development project containing approximately 283 rental residential units and 5,000 square feet of retail space.",,3615 Washington Street,MA,"=""02130""",,,2017,,0,0,283,283,0,,5000,0,180,95000000,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3027252798242,-71.1115779925798,true,2016-04-21 16:58:14 UTC,2018-07-23 20:13:18 UTC,Boston,,false,143,86,14,0,0,0,0,0,false,,0,,,,M_232049_894820,2017,Metropolitan Area Planning Council,Suffolk,Jamaica Plain,"[""Rapid Transit: Forest Hills""]",,,,
4683,483,false,false,false,false,false,false,41 W Second,completed,9 UNITS,,41 West Second Street,MA,"=""02127""",,,2014,,0,0,14,14,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3431338207787,-71.0558393219427,false,2019-04-10 19:32:52 UTC,2019-04-10 19:32:52 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_236584_899260,,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Rapid Transit: Broadway""]",,,,
4684,483,false,false,false,false,false,false,37 P STREET,completed,6 UNITS,,37 P Street,MA,"=""02127""",,,2014,,0,6,0,6,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.337097,-71.027409,false,2019-04-10 19:34:04 UTC,2019-04-10 19:34:04 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_238940_898618,,Metropolitan Area Planning Council,Suffolk,South Boston,"[""Ferry: Cruise Terminal""]",,,,
4685,483,false,false,false,false,false,false,65 Willow CT,completed,6 UNITS,,65 Willow Court,MA,"=""02125""",,,2014,,0,6,0,6,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3244062776322,-71.0633952406775,false,2019-04-10 19:35:52 UTC,2019-04-10 19:35:52 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,0,0,M_235994_897193,,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Commuter Rail: Newmarket""]",,,,
1945,1,false,false,false,false,true,false,Harvard University (Allston): HBS Burden Hall,completed,"Phased construction of two new buildings, Klarman Hall and G2 Pavilion (the “Project”) on the site of the existing Burden Hall and adjacent parking lot located in the southeast corner of the HBS campus immediately east of Spangler Center. Replace Burden Hall with up to approximately 105,100 square feet of new construction (up to approximately 76,100 net new square feet) to meet HBS’s current needs, to be constructed in two phases. The first phase will consist of approximately 81,100 square feet of new construction immediately south of the existing Burden Hall. This two-story structure with one below-grade concourse level, will house a modern, media-equipped auditorium seating approximately 1,000 (the size of one MBA class), and foyer, reception, meeting and service space to support world-class convening. The second phase of the Project includes the demolition of Burden Hall and replacement with an approximately 18,000 to 24,000 square foot one to two-story facility with one below-grade level (known herein as the G2Pavilion), containing meeting and classroom space ",http://www.bostonplans.org/projects/development-projects/harvard-university-klarman-hall-g2-pavilion,113 Western Avenue,MA,"=""02163""",,2,2018,105100,0,0,0,0,0,,105000,0,,,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,42.364902627496,-71.1209476904405,false,2014-12-19 18:42:35 UTC,2019-03-19 04:46:35 UTC,Boston,Harvard University,false,,,,0,0,0,0,0,false,,0,0,,,M_231130_901645,2017,Metropolitan Area Planning Council,Suffolk,Allston,"[""MBTA Key Bus Route: 66""]",,,,
4687,483,false,false,false,false,false,false,282 Marginal,completed,9 UNITS,,282 Marginal Street,MA,"=""02128""",,,2014,,0,0,9,9,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3642019149198,-71.0311482300831,false,2019-04-10 19:38:47 UTC,2019-04-10 19:38:47 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_238627_901630,,Metropolitan Area Planning Council,Suffolk,East Boston,"[""Ferry: Quincy-Hull-Boston-Logan (F2 + F2H) ""]",,,,
4686,483,false,false,false,false,false,false,535 E First,completed,8 UNITS,,535 East First Street,MA,"=""02127""",,,2014,,0,0,14,14,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3379738745538,-71.0385173882599,false,2019-04-10 19:37:10 UTC,2019-04-10 19:37:10 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_238030_898698,,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
4688,483,false,false,false,false,false,false,628 E Second,completed,5 UNITS,,628 East Second Street,MA,"=""02127""",,,2014,,0,5,0,5,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3374654720203,-71.0381349582903,false,2019-04-10 19:41:15 UTC,2019-04-10 19:41:15 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_238061_898661,,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
4689,483,false,false,false,false,false,false,14 I Street,completed,96 UNITS,,14 I Street,MA,"=""02127""",,,2015,,0,0,9,9,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.337587,-71.039862,false,2019-04-10 19:42:47 UTC,2019-04-10 19:42:47 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,0,0,M_237945_898668,,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
200,1,true,false,false,false,false,false,Harvard University (Allston): Baker/Esteves Hall,completed, 60 North Harvard Street -  Interior renovation of Baker Hall. No net gain in dorm space.  165 units,,45 Harvard Way,MA,"=""02163""",,,2015,,0,0,0,0,0,,0,0,0,35000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3672399022241,-71.1204932849741,false,2014-12-09 15:57:24 UTC,2019-02-27 07:09:22 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,,M_231073_901869,2017,Metropolitan Area Planning Council,Suffolk,Allston,"[""MBTA Key Bus Route: 66""]",,,,
235,1,true,false,false,false,false,false,Harvard University - Tata Hall,completed," Project calls for residential space for approximately 180 beds, classrooms, offices, common meeting areas, and other ancillary spaces that support the Executive Education program of the Harvard Business School",https://www.hbs.edu/about/campus-and-culture/campus-built-on-philanthropy/Pages/tata-hall.aspx,Tata Hall,MA,,,7,2013,,0,0,0,180,180,,150000,0,,50000000,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,42.3665716992273,-71.1189824605835,false,2015-11-17 20:30:50 UTC,2019-03-19 04:47:40 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,,M_231073_901869,2017,Metropolitan Area Planning Council,Suffolk,Allston,"[""MBTA Key Bus Route: 66""]",,,,
3984,1,true,false,false,false,true,false,Harvard University (Allston): Chao Center,completed,"This project record contains the lot area for the entire Harvard Allston campus. Proposal calls for an approximately 75,000 SF dining facility for Harvard Business School's Executive Education program. It will also include classroom space, staff offices, finction rooms, a kitchen, and outdoor courtyard seating.  No new parking.",http://www.bostonredevelopmentauthority.org/planning/institutional-planning/higher-ed/harvard-university-allston-campus,49 Harvard Way,MA,"=""02163""",,,2016,,0,0,0,0,0,0,75000,0,0,,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,42.3665999995858,-71.119899999682,false,2014-12-09 15:59:16 UTC,2019-02-27 06:53:20 UTC,Boston,,false,0,0,0,0,0,0,0,0,false,,0,0,0,,M_231073_901869,2017,Metropolitan Area Planning Council,Suffolk,Allston,"[""MBTA Key Bus Route: 66""]",,,,
2364,1,true,false,false,false,false,false,Joseph M Smith Community Health Center,completed," JMSCHC is looking to combine services at several locations into one central office: retail pharmacy, vision clinic, retail eye glass shop, dental clinic, administrative suite and a conference area for JMSCHC and community use with 99 parking spaces.",,495 Western Avenue,MA,"=""02135""",,,2018,,0,0,0,0,0,,48000,0,99,26500000,0.0,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3621782611716,-71.1440822606648,false,2014-12-09 16:52:32 UTC,2020-01-10 16:06:55 UTC,Boston,,true,,,,0,0,0,0,0,false,,0,,,,M_229360_901387,2017,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Commuter Rail: Boston Landing""]",,,,
4098,1,false,false,false,false,false,false,Harvard University (Allston): HBS Faculty & Administrative Office Building,planning,"The project includes an approximately 110,000 sf faculty and administrative officebuilding to be located in the northeast corner of what is now Ohiri Field and isdirectly north of the i-lab/Batten Hall on the Harvard Business School Campus inAllston.  Conceptually approved in 2013 IMP. ",,80 North Harvard Street,MA,"=""02134""",,,2022,,0,0,0,0,,,110000,,,,0.0,0.0,0.0,0.0,0.0,110000.0,0.0,,42.3653890559232,-71.1241260894969,false,2014-12-19 18:01:44 UTC,2019-02-28 04:29:02 UTC,Boston,Harvard University,true,,,,,,,,,false,,,,,,M_231073_901869,2017,Metropolitan Area Planning Council,Suffolk,Allston,"[""MBTA Key Bus Route: 66""]",,,,
5948,745,false,false,false,false,false,false,121 Brookside Avenue,planning,"121 Brookside Avenue. The Proposed Project includes the construction of a four (4)-story, mixed-use building with two (2) Artist Live/Work spaces and eleven (11) garage parking spaces on the first floor, and twenty-one (21) residential units on the floors above. The two artist units and two additional units will be income restricted.",http://www.bostonplans.org/projects/development-projects/121-brookside-avenue,Brookside Avenue,MA,"=""02130""",,4,2030,,0,0,21,21,,,0,0,11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3107807910116,-71.1060320146468,true,2022-03-02 14:42:13 UTC,2022-03-02 14:42:27 UTC,Boston,,true,,,,4,,,,,false,garage,0,,4,0,M_232471_895667,,Metropolitan Area Planning Council,Suffolk,Jamaica Plain,"[""Rapid Transit: Green Street""]",,,false,false
4690,483,false,false,false,false,false,false,350 W Broadway,completed,9 UNITS,,350 West Broadway,MA,"=""02127""",,,2014,,0,0,9,9,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3383169218415,-71.049449957897,false,2019-04-10 19:46:02 UTC,2019-04-10 19:46:02 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_237128_898750,,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
4692,483,false,false,false,false,false,false,267 Medford,completed,121,,267 Medford Street,MA,"=""02129""",,,2015,,0,0,121,121,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.381307,-71.06155,false,2019-04-10 19:53:08 UTC,2019-04-10 19:53:08 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_236104_903515,,Metropolitan Area Planning Council,Suffolk,Charlestown,"[""MBTA Key Bus Route: 111""]",,,,
4691,483,false,false,false,false,false,false,685 E Second,completed,9 UNITS,,685 East Second Street,MA,"=""02127""",,,2014,,0,0,9,9,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.337207,-71.03573,false,2019-04-10 19:47:04 UTC,2019-04-10 19:47:04 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,0,0,M_238252_898620,,Metropolitan Area Planning Council,Suffolk,South Boston,[],,,,
4531,239,true,false,false,false,false,false,Harvard i-lab / Batten Hall,completed,"Renovation of former  WGBH-TV public television station headquarters. The i-Lab occupies over 30,000 square feet of space that is divided into three areas: the lobby area which has a cafe and open seating and which is open to the public, a multi-media presentation and lecture hall used to host RSVP events and a flex-space open area for registered i-Lab residents.",https://innovationlabs.harvard.edu/harvard-i-lab/,125 Western Avenue,MA,"=""02134""",,,2011,,0,0,0,0,0,,30000,0,,,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,42.3640350424046,-71.1240121301645,false,2019-02-28 04:27:58 UTC,2019-02-28 04:27:58 UTC,Boston,Harvard University,false,,,,0,0,0,0,0,false,,30000,,,,M_230922_901569,,Metropolitan Area Planning Council,Suffolk,Allston,"[""MBTA Key Bus Route: 66""]",,,,
5008,566,false,false,false,false,false,false,St. Elizabeth's Medical Center Parking Garage,planning,"6 story, 215k sf garage for 610 vehicles ",http://www.bostonplans.org/projects/development-projects/st-elizabeth-s-medical-center-parking-garage,245 Washington Street,MA,"=""02135""",,,2022,,0,0,0,0,0,,0,,610,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3477349468357,-71.1485201958252,false,2020-01-10 16:11:35 UTC,2020-01-10 16:11:35 UTC,Boston,Steward St. Elizabeth's Medical Center of Boston,true,,,,0,0,0,0,0,false,,,,,0,M_228963_899759,,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Rapid Transit: Washington Street Glx""]",,,,
3260,1,false,false,false,false,false,false,Jamaica Plain Branch Library (12 Sedgwick St.),completed, Jamaica Plain Branch Library is currently under construction. A new glass reading room will be built facing South Street.,,30 South Street,MA,"=""02130""",,,2017,,0,0,0,0,0,,700,0,0,10000000,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,42.3086501696207,-71.1150116841729,false,2016-02-02 19:06:12 UTC,2020-02-14 15:24:12 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,,M_231738_895446,2017,Metropolitan Area Planning Council,Suffolk,Jamaica Plain,"[""Rapid Transit: Green Street""]",,,,
4694,483,false,false,false,false,false,false,400 Western Avenue,completed,20 units,,19 Justinian Way,MA,"=""02135""",,,2015,,0,0,20,20,0,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3621384004247,-71.1390604157584,false,2019-04-10 20:34:48 UTC,2019-04-10 20:34:48 UTC,Boston,,false,,,,0,0,0,0,0,false,,0,,,0,M_229775_901337,,Metropolitan Area Planning Council,Suffolk,Brighton,"[""Commuter Rail: Boston Landing""]",,,,
